investor_uuid,permalink,name,entity_def_id,investor_type,investment_count,website
46df0789-f30b-45fd-ba39-0430efa6dd1d,rxr-digital-ventures,RXR Digital Ventures,organization,corporate_venture_capital,,
e88f4e04-c61f-4fd2-a48b-25fb8b83b2fc,apex-black,Apex Black,organization,venture_capital,,https://apex.black
33adcc11-1671-c5d7-bfe7-871909ebd01b,noah-ready-campbell,Noah Ready-Campbell,person,angel_investor,,
75ac28ec-2594-4eee-aae2-433a927a663f,winston-yang,Winston Yang,person,angel_investor,,
99cef49d-4aa8-442e-9a7f-89fcf8090b86,chiedozie-anokwute,Chiedozie Anokwute,person,angel_investor,,
e9722062-9279-49d3-9971-3b55ea4f0035,conor-creaney,Conor Creaney,person,angel_investor,,
907fedb4-1670-78ab-bb2c-fbe2623dad61,philip-flip-gianos,Flip Gianos,person,angel_investor,,
6e8cecc3-1f49-453f-8542-e4e3262a7730,frank-muher,Frank Muher,person,angel_investor,,
66454154-fa34-479a-b384-2639ca0c239d,gary-applebaum-239d,Gary Applebaum,person,angel_investor,,
a8169568-0fcf-421e-9e71-3d66fadc02ef,gregory-rochlin-02ef,Gregory Rochlin,person,angel_investor,,
0ceb2b2c-f857-4eaf-a84f-b5422b0e7856,isaac-pretter,Isaac Pretter,person,angel_investor,,
1e7f548d-17a9-446c-ae18-26d7747a5266,jason-gelber-5266,Jason Gelber,person,angel_investor,,
379abd63-5f86-432f-833b-d63a2dffc088,jay-dackman,Jay Dackman,person,angel_investor,,
8704f2de-4a5c-4133-8875-e04007119013,jonathan-hung-9013,Jonathan Hung,person,angel_investor,,
03ccdcf3-0517-fa35-77b1-3746b0c5ecbb,josh-breinlinger,Josh Breinlinger,person,angel_investor,,
b9a9eeec-5d81-457e-a376-4dfdfac63e57,levon-budagyan-3e57,Levon Budagyan,person,angel_investor,,
f3848f4d-3e58-4e61-9c3f-2c4e96a1cc89,lisa-friedlander,Lisa Friedlander,person,angel_investor,,
5c2a7d91-7d76-4c81-bad1-b0e3998b28bb,michael-vosgueritchian,Michael Vosgueritchian,person,angel_investor,,
54a90a0a-89c8-4823-9f4b-ef448f0cd35f,ratner-investments,Ratner Investments,organization,,,
633a5ee1-fec0-4aef-82e1-f7206c220d4a,rohit-dewan-0d4a,Rohit Dewan,person,angel_investor,,
85c41b66-1acc-46b8-95bb-71bf67a3b70c,saif-i-shah-mohammed,Saif Mohammed,person,angel_investor,,
d13865bc-b859-488a-9e9b-b7f54fc1ec68,saket-mehta-ec68,Saket Mehta,person,angel_investor,,
77694ec8-c80f-4706-aa2e-606c2ded9d37,w-ventures-9d37,W Ventures,organization,"accelerator,venture_capital",,https://wventuresllc.com/
0f7e7097-3047-4d4d-aaf0-d7e95c7bdf8d,yitzchak-khoshkheraman,Yitzchak Khoshkheraman,person,angel_investor,,
5ec8b184-4566-4e08-b52f-4b4624227ec8,soma-ventures,Soma Ventures,organization,venture_capital,,https://soma.ventures/
e0e39c3f-7d88-4cb8-96bc-80cb7b6b8481,sonny-investments,Sonny Investments,organization,,,
7805a3f8-d32b-8e02-838f-ac6e3635c34a,wasabi-ventures,Wasabi Ventures,organization,venture_capital,,https://www.wasabivp.com
fbf9630d-3670-4281-ade0-b838461f7e89,abid-shah,Abid Shah,person,angel_investor,,
919d1633-4951-bef6-299c-49dba99f53f8,alex-dahan,Alex Dahan,person,angel_investor,,
90b5858b-fc41-4c03-bee9-ec1414ac4c43,ararat-mkrtchyan,Ararat Mkrtchyan,person,angel_investor,,
1001a02e-cc1c-489b-a951-6d6ebe079885,archetype-digital,Archetype Digital,organization,accelerator,,https://www.archetypedigital.us
5941d68d-3ba5-fcc7-57bb-bd4ccacf02a3,hustle-fund,Hustle Fund,organization,angel_group,,http://hustlefund.vc
fde193e4-5670-4b93-a994-5c41c1d6d87f,junaid-gul,Junaid Gul,person,angel_investor,,
be8e651d-0278-4cce-b113-561980bc5883,jürgen-antonitsch,Jürgen Antonitsch,person,angel_investor,,
647d704b-e5fa-45e1-bfa1-60299855546d,kyle-barker-546d,Kyle Barker,person,angel_investor,,
5e816c89-b342-408b-a806-18311c7ed61c,nerses-ohanyan-d61c,Nerses Ohanyan,person,angel_investor,,
dc48b090-bf0a-43f9-a94f-309941fa3a29,sc-launch,"SC Launch, Inc.",organization,corporate_venture_capital,,https://www.scra.org/sclauchinc/
1d7e68a8-d9b3-0953-ae8d-89e0e66a9375,south-carolina-research-authority,South Carolina Research Authority,organization,"government_office,incubator",,http://www.scra.org/
294f6e84-bc03-47cb-9e30-2e5bd3b768f3,blossom-capital,Blossom Capital,organization,venture_capital,,http://www.blossomcap.com/
f6243b41-a366-eb4c-8b7f-a0bc3ae88108,caterina-fake,Caterina Fake,person,angel_investor,,
aebf3509-4084-5f0a-c21d-4826e8383f8f,jyri-engestrom,Jyri Engestrom,person,angel_investor,,
cb7664bd-9364-533e-c808-d53d6c8f3ba3,halogen-ventures,Halogen Ventures,organization,venture_capital,,http://halogenvc.com/
28c008f0-1f8c-245d-1af0-cf78696267c3,watertower-ventures,Watertower Ventures,organization,venture_capital,,http://www.watertowerventures.com/
37f0be2e-6d05-45d9-aae9-8f8571d41e0a,novinsky-technologies,Novinsky technologies,organization,,,
5922c68f-43a8-4e5a-b1cf-931b1f0649a4,alex-garshin,Alex Garshin,person,angel_investor,,
ee8b9e6e-5b87-47cf-b117-739f4b218d8a,anton-kramarov,Anton Kramarov,person,angel_investor,,
d0ddcd16-b676-4623-b1b8-5e84b7b37c1c,brighton-park-capital,Brighton Park Capital,organization,"private_equity_firm,venture_capital",,https://www.bpc.com
701fd758-51a8-06fe-1898-1ffb8cac78c2,dla-piper,DLA Piper,organization,,,https://www.dlapiper.com/
b14269ea-89b8-2883-fce9-087ffb04d451,indeed,Indeed,organization,,,http://www.indeed.com
c081862a-cbaa-8db3-4be1-2094e153f35a,thoma-bravo,Thoma Bravo,organization,private_equity_firm,,https://www.thomabravo.com
9332b9a4-f27e-4670-b733-d559166daf7e,alpha-wave-incubation-af7e,Alpha Wave Incubation,organization,incubator,,
0645a432-c9d3-5373-e90f-6d446b038640,kae-capital,Kae Capital,organization,venture_capital,,http://www.kae-capital.com
ff35e632-5bda-49a6-a7ce-956b353a3d5b,100-yıl-venture-capital,TIBAS Ventures,organization,venture_capital,,https://www.tibasventures.com
e2ac8652-cb50-f310-9df0-2512518fc263,diffusion-capital-partners,Diffusion Capital Partners,organization,venture_capital,,http://www.dcp.vc
cdf9e8f9-4ee1-4776-9857-d87170376b3f,handshake-ventures,Handshake Ventures,organization,venture_capital,,https://www.handshakeventures.com/
5b753172-c3cd-aaba-6660-0e29dc05e563,blackbelt-agency,Blackbelt.ai,organization,,,http://www.blackbelt.ai
7741b77a-5faf-32ab-3018-b5bbe1e69e17,end-cue-llc,End Cue,organization,,,http://www.endcue.com
8115c27e-fa55-4082-afa0-c8ea09c062e5,adam-boehler-2,Adam Boehler,person,angel_investor,,
a3b55f2c-1983-eea9-3f05-ac5a3cd0144e,healthfirst,love spells lotto spells money spells marriage spells ( powerful spell caster),organization,,,https://www.lovespells-reading.com/contact-us/
0b86364d-6dfb-7180-69d9-60d986fbe0eb,centers-for-medicare-medicaid-services,Centers for Medicare & Medicaid Services,organization,government_office,,http://cms.gov/
4ba4572f-56af-cdf5-9954-83a904eb4827,meridian-street-capital,Meridian Street Capital,organization,venture_capital,,http://www.meridianstreetcapital.com
ecb65b45-6d18-82b9-b7e1-900899e8b85b,innerloop-capital,Inner Loop Capital,organization,micro_vc,,http://www.innerloopcap.com
a03880db-b3b3-365c-a4ce-bbf938e31fbe,nextgenvp,NextGen Venture Partners,organization,venture_capital,,http://nextgenvp.com
64769ccf-ccb9-bf37-749b-a60be1b710cd,adam-marchick,Adam Marchick,person,angel_investor,,
08911fd2-d580-4c40-83a9-7e32a4550922,dan-siroker-0922,Dan Siroker,person,angel_investor,,
dd6107db-e7fb-5c99-35cd-3c6e5873f121,pete-koomen,Pete Koomen,person,angel_investor,,
5f73f12d-8538-49fe-94a5-36eb01732dfa,american-student-assistance,American Student Assistance,organization,,,https://www.asa.org/
caefe218-6f87-9265-59d1-acc0308cd0b7,stephens-group,Stephens Group,organization,"family_investment_office,private_equity_firm",,http://www.stephensgroup.com
ca42a0a0-6928-4c18-a9ed-f8d2333f84a8,strada-education-innovation-fund,Strada,organization,venture_capital,,https://www.strada.org
e19db36a-b45e-83d5-92fe-4b15950475bd,susquehanna-growth-equity,Susquehanna Growth Equity,organization,private_equity_firm,,http://www.sgep.com
5ccced89-c901-4822-98e1-df8f27797747,juvo-ventures,Juvo Ventures,organization,venture_capital,,https://juvovc.org/
d379f22e-a728-97f4-a9c2-f9cd920afb76,liveoak-venture-partners,LiveOak Ventures,organization,venture_capital,,https://liveoak.vc/
f0b8ea14-7024-4d24-a920-d465cec85246,neom-investment-fund,NEOM Investment Fund,organization,venture_capital,,https://www.neom.com/en-us/invest/neom-investment-fund
53c34ab6-fd4d-40b4-a2f1-032821cb77db,gac-toyota-motor,GAC Toyota Motor,organization,,,https://www.gac-toyota.com.cn
939ac851-a403-423c-51ae-72eb62ba1713,morningsidevc,5Y Capital,organization,venture_capital,,https://www.5ycap.com/en/
7b5bfb1c-fd65-4661-bb1b-02ef2ddb10f1,brunei-investment-agency,Brunei Investment Agency,organization,government_office,,https://www.mofe.gov.bn/Brunei%20Investment%20Agency/Home.aspx
1255c654-207e-4a48-8857-f5530c857b42,fidelity-china-special-situations,Fidelity China Special Situations,organization,,,https://investment-trusts.fidelity.co.uk/fidelity-china-special-situations/
ff97e4b9-3d21-358c-d5ce-6dcfda462ee7,ontario-teachers-pension-plan,Ontario Teachers' Pension Plan,organization,"fund_of_funds,pension_funds",,http://www.otpp.com
f1c47940-4926-44c3-8350-2420df31e71f,faw-group,FAW Group,organization,,,http://www.faw.com/
9b8dec44-6fa4-cebc-e248-e4f92fce629e,kunlun,KUNLUN,organization,corporate_venture_capital,,http://www.kunlun.com
12b90373-ab49-a56a-4b4e-c7b3e9236faf,toyota,Toyota Motor,organization,,,https://global.toyota
228836ed-40de-4b12-936c-b8d10bf6129d,morningside-ventures,5Y Capital,organization,venture_capital,,
9e452475-02c7-45a3-9de6-e1f46b69bc08,adrian-cheng-bc08,Adrian Cheng,person,angel_investor,,
dd98eb97-159e-a11b-8d80-c30387874e11,china-merchants-capital,China Merchants Venture Capital,organization,venture_capital,,http://www.cmcapital.com.cn
08050e73-4bd8-4a49-84e4-951a3d13409f,delong-capital,Delong Capital,organization,,,
c8efe9a7-69a4-7f07-da31-d999ccc564d0,green-pine-capital-partners,Green Pine Capital Partners,organization,venture_capital,,http://www.pinevc.com.cn
94e77637-7d6f-4738-8a21-19c5fe3b1f28,redpoint-ventures-china,Redpoint Ventures China,organization,venture_capital,,http://www.rpvchina.com/
646c3197-a879-65fe-6689-d733ee06fbaa,legend-capital,Legend Capital,organization,venture_capital,,http://www.legendcapital.com.cn
74b0e4ff-d6f2-fc71-625e-2d0781b8e3b4,omers-ventures,OMERS Ventures,organization,venture_capital,,http://www.omersventures.com
efbe37c8-503c-cb86-186b-482028ede4d3,polaris-capital-group,Polaris Capital Group,organization,private_equity_firm,,http://www.polaris-cg.com/us/index.html
1451bfad-08ec-7270-5033-31df88cbae71,puhua-capital,Puhua Capital,organization,venture_capital,,http://puhuacapital.com/
5517bcd2-7cbf-4187-873c-b832dca59c6d,vms-group,VMS Asset Management,organization,"hedge_fund,private_equity_firm,venture_capital",,https://vmsam.com/
069bf7ff-c97f-b515-884e-e774b384776a,bill-melinda-gates-foundation,Bill & Melinda Gates Foundation,organization,family_investment_office,,http://www.gatesfoundation.org
0804bb5f-68bb-4356-aef8-f5f6e6f8f830,mudita-venture-partners,Mudita Venture Partners,organization,venture_capital,,https://muditavp.com/
2d23272f-3329-4891-8989-1cbb7312409c,prota-ventures,Prota Ventures,organization,"angel_group,venture_capital",,https://www.protaventures.com/
2fdbfaa4-81e7-485d-a5f3-9f1ff7f598e8,ryan-daube,Ryan Daube,person,angel_investor,,
a869d99e-6f48-40de-a67a-6a1ee3cff277,scott-kallick,Scott Kallick,person,angel_investor,,
9863ab14-b167-1cb1-ad61-a1bdf2614299,steve-sarowitz,Steve Sarowitz,person,angel_investor,,
db27b231-0f2a-442a-b93d-81076f51f66e,sylvie-légère,Sylvie Légère,person,angel_investor,,
1f1d0b55-6359-20c1-96a9-971bf8abc2b0,tom-gimbel,Tom Gimbel,person,angel_investor,,
067db7b8-a389-44eb-b3bf-ea20ca2f10ed,verteoz,VerteOZ,organization,venture_capital,,http://www.verteoz.com/
e193dc05-a3f2-4693-88bf-a85fee6fac93,stand-together-foundation,Stand Together Foundation,organization,venture_capital,,https://standtogetherfoundation.org/
ccc6f2a9-e3eb-6e51-efe7-b320e205fd3b,alex-ross-3,Alex Ross,person,angel_investor,,
e6924a53-4fc8-a8e6-9537-06f6637a4f4e,lawrence-berlin,Lawrence Berlin,person,angel_investor,,
007c0c3e-ba28-04af-210d-41ed5511a2e4,mike-gamson,Michael Gamson,person,angel_investor,,
574e7d2c-4407-6162-26d1-0e4472b1551a,richard-s-price,Richard Price,person,angel_investor,,
1dbd91b3-125a-b693-fe9f-bd6fe00e248d,thaddeus-wong,Thaddeus Wong,person,angel_investor,,
f3eb5a38-825a-3f00-ea1e-0ab459f82e25,idealab,Idealab,organization,incubator,,http://www.idealab.com
3858009a-4a2f-481b-b379-deb8290fc07b,maddog-ventures,MadDog Ventures,organization,venture_capital,,https://www.maddogvc.com/
8a168b8f-82a9-6952-e76e-fc8dc4636de5,praxis-2,Praxis,organization,micro_vc,,http://www.praxislabs.org
8dc7c45e-3a96-0d5c-ea9e-4f6a26512177,cognite-ventures,Cognite Ventures,organization,venture_capital,,http://www.cogniteventures.com
38f86d1c-12c9-e304-57c2-f1f675394657,harvey-c-jones,Harvey Jones,person,angel_investor,,
f4bbf0e8-6416-a29c-6b83-3d5b44395f11,james-hogan-3,James Hogan,person,angel_investor,,
f5f8e30e-9bd8-499f-b117-6feaf679c876,john-l-hennessy,John Hennessy,person,angel_investor,,
2df76e8f-a5d7-2858-59da-d7297cc81d8e,kurt-keutzer,Kurt Keutzer,person,angel_investor,,
ed69e301-12ee-4b90-b3b7-8057a2284352,77,77,organization,venture_capital,,https://77.xyz
bb1c6d25-23b1-43b5-ba18-dee3b18ad9a9,sbxi,SBXi,organization,venture_capital,,https://sbxi.com
81532789-f493-43f1-918b-c1de8502958d,silicon-road-ventures,Silicon Road Ventures,organization,venture_capital,,https://siliconroad.vc
a8407f93-af5f-b5f0-a417-9daf599f3838,asia-pacific-ventures,Asia Pacific Ventures,organization,venture_capital,,http://www.apvco.com
638cec3e-f312-60eb-a323-44064e80db7e,stephen-pao,Stephen Pao,person,angel_investor,,
9a8a9e2c-e1a2-69a5-7303-136b0c3e2254,andreas-mihalovits,Andreas Mihalovits,person,angel_investor,,
e4ef3de8-4879-9591-d8ad-ee8329cce20e,dux-capital,Dux Capital,organization,venture_capital,,http://duxcapital.vc/
59450151-7ea6-41b7-be77-416d748b2eb7,ernesto-fernández-watanabe,Ernesto Fernández Watanabe,person,angel_investor,,
50278d99-a082-43fe-81c2-3a9ab64843d0,guillermo-ortega-43d0,Guillermo Ortega,person,angel_investor,,
ade1d5fb-d4c3-4589-81d7-10c6c2a1fa7f,innogen-capital,Innogen Capital,organization,venture_capital,,https://www.innogencapital.com
2b9060a6-639d-4e8b-9ee4-0f2bfaf8ff0c,julieta-silva,Julieta Silva,person,angel_investor,,
cb919629-1d42-463e-9c68-c2533a313229,mc-capital,MC Capital,organization,venture_capital,,http://mc-capital.com/
7ed3eb32-36b9-480c-b715-44f75b8c98b7,polígono-capital,Polígono Capital,organization,micro_vc,,https://www.poligonocapital.com/
a534ed6a-8476-4685-879f-a9483414fab4,víctor-treviño,Víctor Treviño,person,angel_investor,,
15bcd4fe-ea50-f459-05ea-d243f8057f00,numa-new-york,NUMA New York,organization,accelerator,,https://new-york.numa.co
e88b330f-972f-e090-d514-c3a1c7b89bdc,chaac-ventures,Chaac Ventures,organization,venture_capital,,http://chaacventures.com
3ad5f8b4-9cc7-43c6-8da4-23741025102f,first-in-capital,First In,organization,venture_capital,,https://wearefirstin.com/
b07fc7b6-20ef-b9ea-5ebf-e752e92b48de,standard-life,Aberdeen,organization,,,https://www.aberdeenplc.com/en-gb
71f1c900-d091-617f-5d93-7f8c3a6a3bca,ally-bridge-group,Ally Bridge Group,organization,"private_equity_firm,venture_capital",,http://www.ally-bridge.com
8ff6c1fe-8822-ad15-9120-104c918d3156,arrowpoint-partners,ArrowMark Partners,organization,private_equity_firm,,https://arrowmarkpartners.com/
8daf9773-7e7b-4962-b0d1-ad2fbca63baa,deep-track-capital,Deep Track Capital,organization,"hedge_fund,private_equity_firm",,https://www.deeptrackcapital.com
56566cc4-12ce-427e-ab5f-2d5f1c3f429c,kerna-ventures,Kerna Ventures,organization,venture_capital,,https://kerna.vc
b93247a1-f73b-5100-00ef-fbf564d9bff5,partners-investment,Partners Investment,organization,venture_capital,,http://www.partnersi.co.kr/eng/
6bc63a55-60c3-91bc-c059-2c60bf916de3,qatar-investment-authority,Qatar Investment Authority,organization,"fund_of_funds,government_office,private_equity_firm",,http://www.qia.qa
a8d3861c-9242-fa85-cecc-cd543da64b30,revelation-partners,Revelation Partners,organization,venture_capital,,http://www.revelation-partners.com/
18916304-70a2-4c19-9c97-206f3982fd23,surveyor-capital,Surveyor Capital,organization,hedge_fund,,https://www.citadel.com/surveyor-capital
70345476-917c-4eba-b0e3-b2429504e2bc,tcg-crossover,TCG Crossover,organization,"hedge_fund,venture_capital",,https://tcgcrossover.com
83736774-ccac-0c60-42f4-b77f409c2069,vertex-pharmaceuticals,Vertex Pharmaceuticals,organization,,,http://www.vrtx.com
b74fbad8-a3d5-5e44-c4d0-683c82032f0c,illumina-ventures,Illumina Ventures,organization,"corporate_venture_capital,venture_capital",,http://www.illuminaventures.com/
f6ac185b-b777-4924-92ef-b0dfe9423376,janus-henderson-investors,Janus Henderson Investors,organization,"private_equity_firm,venture_capital",,https://www.janushenderson.com/henderson
d6b4ffba-13c8-474a-a633-17ae162a51b5,logos-capital,Logos Capital,organization,venture_capital,,https://www.logoscapital.com/
3af8e347-ea20-4ce6-82b7-5d3d376b4f4e,ono-venture-investment,Ono Venture Investment,organization,corporate_venture_capital,,https://www.onoventure.com/
14500ab8-5e55-5ddd-53dc-40fd32fdfadd,ridgeback-capital,Ridgeback Capital,organization,"family_investment_office,private_equity_firm,venture_capital",,http://www.ridgebackcap.com
89e8c921-25ea-7240-146d-ce56f71bee36,tekla-capital-management,Tekla Capital Management,organization,venture_capital,,http://teklacap.com
52cd82f6-9afe-4a4c-920b-e92776ea55e2,woodline-partners,Woodline Partners,organization,private_equity_firm,,https://woodlinepartners.com/
2ac77b4a-9d27-f1a1-4801-bb54fa3107ac,gravia-vc,AngelSyndicate.vc,organization,venture_capital,,http://angelsyndicate.vc
58c96af8-9fa1-4885-9712-56748217dbda,t-mobile-ventures,T-Mobile Ventures,organization,corporate_venture_capital,,https://www.t-mobile.com/business/ventures
131c4127-4716-4650-81e5-205976ac95fc,telekom-innovation-pool,Telekom Innovation Pool,organization,,,
c4281f2a-f6ba-31b4-d1e5-26be8ff06111,dean-drako,Dean Drako,person,angel_investor,,
7b43b901-7a3f-cbe5-bd78-4539784fcecd,jesse-robbins,Jesse Robbins,person,angel_investor,,
9f22629b-47ea-4135-9cec-5fc652b1dca8,ron-neuenberger,Ron Neuenberger,person,angel_investor,,
6f6e9610-faf1-4b74-8eb4-d8117aec4845,breakaway-growth-fund,BreakawayGrowth Fund,organization,venture_capital,,http://breakawaygrowth.us/
4483ee76-6f87-d996-b694-d49f671f50a1,mayhem-development,Mayhem Development,organization,venture_capital,,http://www.mayhemdev.com/
2ba15875-f35f-4240-a7d8-3d03eaf26eb4,efactory,Efactory,organization,"accelerator,entrepreneurship_program,incubator",,https://efactory.missouristate.edu/
5b28f67a-8fd1-4f61-6fde-c5d92af09440,ontario-centres-of-excellence,Ontario Centres of Excellence,organization,"accelerator,angel_group,venture_capital",,https://www.oc-innovation.ca
0c39ac2a-7c79-4a8e-8d04-ac0ebb27cfda,acupo-ventures,Acupo Ventures,organization,"angel_group,incubator,venture_capital",,
253f329f-8ad2-4853-bff1-8305714b0c7c,krupy-capital,Krupy Capital,organization,"angel_group,incubator",,http://krupycapital.com
c4f986bb-9b40-4cde-b2ee-04fc0bc90d18,oc4-venture-studio,Operate,organization,venture_capital,,https://operatestudio.com/
9d9e2afc-d1ea-7960-a72f-60cbb5d8df16,two-coins-group,Two Coins Group,organization,"accelerator,incubator",,http://www.twocoinsgroup.com/
0ab24e20-cec7-b068-5640-fa692fe483d1,westwood-ventures,Westwood Ventures,organization,venture_capital,,http://www.westwoodvc.com
6240eddf-8504-424f-8031-0eecb5c62427,joshua-lee-2427,Joshua Y. Lee,person,angel_investor,,
66fcc74c-3c46-cc37-0ad7-0f6b7c72caa2,anschutz-investment,Anschutz Investment,organization,venture_capital,,http://www.anschutz-exploration.com
e2718d90-cbf8-42fc-bb46-9a699869b1e4,powerhouse-ventures-b1e4,Powerhouse Ventures,organization,venture_capital,,https://powerhouse-ventures.co/
ce122e02-bbd0-1971-824a-38ce2ecff079,rick-berry,Rick Berry,person,angel_investor,,
51179847-8ae2-1971-d794-fb9feef5d8cd,david-sobota,David Sobota,person,angel_investor,,
5fe00a82-5574-8478-23e3-888dac8843c0,diane-tang,Diane Tang,person,angel_investor,,
cede4417-bffb-e76e-58b6-1de15e32e1ff,farzad-nazem,Farzad Nazem,person,angel_investor,,
be362aeb-6519-46f7-9942-2ce8bb7556de,gary-storm-56de,Gary Storm,person,angel_investor,,
a0250a0b-e1f5-4d0b-b955-c4627ff451fa,steve-klei,Steve Klei,person,angel_investor,,
90a3e6a8-f8bf-0091-f4ce-e244bd507d6a,authentic-ventures-2,Authentic Ventures,organization,venture_capital,,http://www.authentic-ventures.com
5a3c2be1-c48c-739c-e914-e0bbef874ce9,diane-greene,Diane Greene,person,angel_investor,,
7ca6dab1-fefe-fd5d-ccfe-be11da36529c,howard-lerman,Howard Lerman,person,angel_investor,,
352a6ecc-7147-a0ff-da0e-b868c7e0ffd0,joshua-reeves,Josh Reeves,person,angel_investor,,
44dbcc0e-7418-8e70-a8f5-97361c1c1983,paul-english,Paul English,person,angel_investor,,
cdd16ccb-7a08-4898-674d-ab3803522f26,tien-tzuo,Tien Tzuo,person,angel_investor,,
32b06a2a-55f8-dc52-795c-33be1c06b929,hydrazine-capital,Hydrazine Capital,organization,venture_capital,,
c0a1631c-ce7e-486f-efd8-1f36e88a3492,max-altman,Max Altman,person,angel_investor,,
370107f1-3eb5-46c1-b1ce-7f4ae2a1ce7e,qubit-health-capital,Qubit Health Capital,organization,venture_capital,,https://www.qubithealthcapital.com/
5959a45f-3a23-4d84-bc47-97d5e7866709,avidity-partners,Avidity Partners,organization,venture_capital,,http://aviditypartners.com/
bac205c1-c880-4c35-96be-9865386ba0ec,longevity-vision-fund,Longevity Vision Fund,organization,venture_capital,,https://lvf.vc
09365eea-9b7c-b97f-3e5f-9ee49310c9a8,pura-vida-investments,Pura Vida Investments,organization,venture_capital,,http://www.puravidainvestments.com
70db5de1-7334-d744-5e6d-31c9e3b8d764,ra-capital-management,RA Capital Management,organization,"private_equity_firm,venture_capital",,http://www.racap.com
eac5bc27-d14b-ac48-c225-033ca1f09adb,action-potential-venture-capital,Action Potential Venture Capital,organization,venture_capital,,http://www.actionpotentialvc.com/
fe0b6542-9cf1-4c5e-82d3-dce7d9c4b3d2,fiscus-ventures,Fiscus Ventures,organization,private_equity_firm,,
fea196ab-febc-4543-a0f1-c4343253dc74,innovation-growth-ventures,Innovation Growth Ventures,organization,"corporate_venture_capital,venture_capital",,
89ba3f49-c1c7-3881-5278-ab36250a2c22,wanxiang-healthcare-investments,Wanxiang America Healthcare Investments Group,organization,corporate_venture_capital,,http://wanxianghealthcare.com
3460112e-f4ea-36ae-2990-3d31833df448,the-longevity-fund,The Longevity Fund,organization,venture_capital,,http://longevity.vc/
576e2b3a-596c-4ea4-b0e5-84d5643aa5fe,mo-elbibany,Mo El-Bibany,person,angel_investor,,
d40ca2d9-b698-4ae2-842e-86d294b23da0,cas-star,CAS Star,organization,"incubator,venture_capital",,http://www.casstar.com.cn
892a6d83-c2ca-6286-020f-4845a4428005,china-mobile-innovation-industry-fund,China Mobile Innovation Industry Fund,organization,private_equity_firm,,http://www.10086.cn/index/bj/index_100_100.html
ff9dbddb-9abb-49df-8854-5a5f7ec9530c,china-reform-fund-management,China Reform Fund Management,organization,private_equity_firm,,http://www.chinareformfund.com
38cd60dc-7184-420e-9cc3-5038c65efd80,pudong-chuangtou,Pudong Chuangtou,organization,"private_equity_firm,venture_capital",,http://www.pdvc.com/
fe00771b-074b-4d95-a96b-254b43ed3560,shanghai-state-owned-capital-investment,Shanghai State-owned Capital Investment,organization,"private_equity_firm,venture_capital",,https://www.sh-ssci.com/
77310002-ae14-4c57-9329-728d94aa8dce,yijing-capital,Yijing Capital,organization,venture_capital,,http://yijingcapital.com/
04fb828d-eb50-c09c-d4a2-060719c2fabf,cicc,CICC,organization,"investment_bank,venture_capital",,http://www.cicc.com/index_en.xhtml?locale=en
c8926c14-8a7d-4784-a4f3-839b82939ab5,ctc-capital,CTC Capital,organization,venture_capital,,http://ctccapital.cn/en/
84a0c6ff-560a-6a8f-caf0-6fe1f1dbd36e,matrix-partners-china,Matrix Partners China,organization,venture_capital,,https://www.matrixpartners.com.cn/
87cba03b-3a27-4902-beba-09ac70474517,vertex-ventures-china,Vertex Ventures China,organization,venture_capital,,http://vertexventures.cn/
f68e9f0d-c206-1218-79b1-99c8e4bddd73,mindworks-ventures,MindWorks Capital,organization,venture_capital,,http://www.mindworks.vc/
8b227260-cbc4-8942-3311-d07b7c052bb1,russ-barner,Russell Barner,person,angel_investor,,
3f948e9b-2b23-40b4-94b4-64efcc1832cf,illinois-regenerative-agriculture-initiative,Illinois Regenerative Agriculture Initiative,organization,,,https://sustainability.illinois.edu/research/illinois-regenerative-agriculture-initiative/
e04e0bbf-20d0-442c-a54c-67b7228cba9f,adb-ventures,ADB Ventures,organization,"corporate_venture_capital,venture_capital",,https://ventures.adb.org
7a88683f-98d0-4ef0-a447-20fc6258d45a,santa-barbara-angel-alliance,Santa Barbara Angel Alliance,organization,angel_group,,http://www.sbangelalliance.com
0a0fb46f-4d3e-78a6-180c-feb0c4afee68,illinois-ventures,Illinois Ventures,organization,"government_office,venture_capital",,http://www.illinoisventures.com
7eaf9b75-556e-43a1-959b-179a4e88c83b,fabric-media,Fabric Media,organization,,,https://www.fabricmedia.net
74cb73c3-b9cb-4ce0-a2bd-6f69dc776d63,unlock-venture-partners,Unlock Venture Partners,organization,venture_capital,,https://unlockvp.com/
403f097e-a1f9-44c2-6d24-2bd158a32636,broadhaven-capital-partners,Broadhaven Capital Partners,organization,"investment_bank,venture_capital",,http://www.broadhaven.com
b50a5632-00ca-3b79-3ffa-69ac6d08952d,jim-payne,Jim Payne,person,angel_investor,,
3becf031-be75-e72a-20d4-f06a37c06d90,jorge-soto,Jorge Soto,person,angel_investor,,
c7d96b86-e08d-d61f-d61f-d257553b2fcf,john-wu-3,John Wu,person,angel_investor,,
32619c1d-9461-22e4-39e1-ec89dfb9d6e8,joy-capital,Joy Capital,organization,venture_capital,,http://www.joycapital.com.cn
772bae67-fed8-136d-c006-fd324b57d948,generali-investments-europe,Generali Investments Europe,organization,venture_capital,,http://www.generali-investments-europe.com
4673115c-872a-4c70-9310-39b2336c1e24,ogawa-health-care-international,Ogawa Health Care International,organization,,,http://www.ogawaworld.hk/
